,logit_0,logit_1,prediction,target
0,0.3032819779392083,0.6967180220607914,1,True
1,0.2719463823170529,0.7280536176829466,1,True
2,0.7325517202872938,0.26744827971270546,0,True
3,0.7325517202872938,0.26744827971270546,0,True
4,0.7325517202872938,0.26744827971270546,0,False
5,0.7325517202872938,0.26744827971270546,0,False
6,0.7325517202872938,0.26744827971270546,0,False
7,0.7325517202872938,0.26744827971270546,0,False
8,0.18959568119037204,0.810404318809627,1,True
9,0.18959568119037204,0.810404318809627,1,True
10,0.004633996854525906,0.9953660031454744,1,True
11,0.7325517202872938,0.26744827971270546,0,True
12,0.2719463823170529,0.7280536176829466,1,False
13,0.7325517202872938,0.26744827971270546,0,False
14,0.7325517202872938,0.26744827971270546,0,False
15,0.7325517202872938,0.26744827971270546,0,False
16,0.7325517202872938,0.26744827971270546,0,True
17,0.7325517202872938,0.26744827971270546,0,True
18,0.18959568119037204,0.810404318809627,1,True
19,0.08507845514778713,0.9149215448522127,1,True
20,0.2719463823170529,0.7280536176829466,1,False
21,0.7325517202872938,0.26744827971270546,0,False
22,0.7325517202872938,0.26744827971270546,0,False
23,0.7325517202872938,0.26744827971270546,0,False
24,0.03587177019349381,0.9641282298065056,1,True
25,0.0811171831912121,0.9188828168087874,1,True
26,0.03587177019349381,0.9641282298065056,1,True
27,0.7325517202872938,0.26744827971270546,0,True
28,0.7325517202872938,0.26744827971270546,0,False
29,0.7325517202872938,0.26744827971270546,0,False
30,0.7325517202872938,0.26744827971270546,0,False
31,0.7325517202872938,0.26744827971270546,0,False
32,0.2719463823170529,0.7280536176829466,1,True
33,0.2719463823170529,0.7280536176829466,1,True
34,0.2836071084830421,0.7163928915169577,1,True
35,0.7325517202872938,0.26744827971270546,0,True
36,0.7325517202872938,0.26744827971270546,0,True
37,0.7325517202872938,0.26744827971270546,0,False
38,0.7325517202872938,0.26744827971270546,0,False
39,0.7325517202872938,0.26744827971270546,0,False
40,0.004633996854525906,0.9953660031454744,1,True
41,0.7325517202872938,0.26744827971270546,0,True
42,0.7325517202872938,0.26744827971270546,0,True
43,0.7325517202872938,0.26744827971270546,0,True
44,0.03587177019349381,0.9641282298065056,1,True
45,0.2719463823170529,0.7280536176829466,1,True
46,0.03587177019349381,0.9641282298065056,1,True
47,0.03608411791288431,0.9639158820871152,1,True
48,0.09798340756001557,0.9020165924399838,1,True
49,0.7325517202872938,0.26744827971270546,0,False
50,0.7325517202872938,0.26744827971270546,0,False
51,0.7325517202872938,0.26744827971270546,0,False
52,0.7325517202872938,0.26744827971270546,0,False
53,0.7325517202872938,0.26744827971270546,0,False
54,0.7325517202872938,0.26744827971270546,0,False
55,0.7325517202872938,0.26744827971270546,0,False
56,0.7325517202872938,0.26744827971270546,0,False
57,0.2719463823170529,0.7280536176829466,1,False
58,0.7325517202872938,0.26744827971270546,0,True
59,0.08507845514778713,0.9149215448522127,1,True
60,0.7325517202872938,0.26744827971270546,0,True
61,0.18959568119037204,0.810404318809627,1,True
62,0.3980951554978029,0.6019048445021966,1,False
63,0.7325517202872938,0.26744827971270546,0,False
64,0.7325517202872938,0.26744827971270546,0,False
65,0.7325517202872938,0.26744827971270546,0,False
66,0.2719463823170529,0.7280536176829466,1,True
67,0.16563158558468583,0.834368414415314,1,True
68,0.18959568119037204,0.810404318809627,1,True
69,0.7325517202872938,0.26744827971270546,0,True
70,0.03587177019349381,0.9641282298065056,1,True
71,0.7325517202872938,0.26744827971270546,0,False
72,0.7325517202872938,0.26744827971270546,0,False
73,0.7325517202872938,0.26744827971270546,0,False
74,0.7325517202872938,0.26744827971270546,0,False
75,0.32576429853691796,0.6742357014630822,1,False
76,0.7325517202872938,0.26744827971270546,0,True
77,0.004633996854525906,0.9953660031454744,1,True
78,0.03608411791288431,0.9639158820871152,1,True
79,0.08556044642468037,0.9144395535753191,1,True
80,0.7325517202872938,0.26744827971270546,0,False
81,0.7325517202872938,0.26744827971270546,0,False
82,0.7325517202872938,0.26744827971270546,0,False
83,0.7325517202872938,0.26744827971270546,0,False
84,0.18959568119037204,0.810404318809627,1,True
85,0.2719463823170529,0.7280536176829466,1,True
86,0.18959568119037204,0.810404318809627,1,True
87,0.08556044642468037,0.9144395535753191,1,True
88,0.2836071084830421,0.7163928915169577,1,True
89,0.7325517202872938,0.26744827971270546,0,False
90,0.7325517202872938,0.26744827971270546,0,False
91,0.7325517202872938,0.26744827971270546,0,False
92,0.7325517202872938,0.26744827971270546,0,False
93,0.7325517202872938,0.26744827971270546,0,False
94,0.7325517202872938,0.26744827971270546,0,True
95,0.7325517202872938,0.26744827971270546,0,True
96,0.03463573962943134,0.9653642603705682,1,True
97,0.32576429853691796,0.6742357014630822,1,True
98,0.7325517202872938,0.26744827971270546,0,False
99,0.7325517202872938,0.26744827971270546,0,False
100,0.7325517202872938,0.26744827971270546,0,False
101,0.7325517202872938,0.26744827971270546,0,False
102,0.21926490005871357,0.7807350999412863,1,True
103,0.08507845514778713,0.9149215448522127,1,True
104,0.18959568119037204,0.810404318809627,1,True
105,0.08507845514778713,0.9149215448522127,1,True
106,0.03587177019349381,0.9641282298065056,1,True
107,0.7325517202872938,0.26744827971270546,0,False
108,0.7325517202872938,0.26744827971270546,0,False
109,0.7325517202872938,0.26744827971270546,0,False
110,0.2719463823170529,0.7280536176829466,1,False
111,0.7325517202872938,0.26744827971270546,0,False
112,0.23929464208795545,0.760705357912044,1,True
113,0.031756790245809935,0.9682432097541898,1,True
114,0.7325517202872938,0.26744827971270546,0,True
115,0.21926490005871357,0.7807350999412863,1,True
116,0.32576429853691796,0.6742357014630822,1,False
117,0.2836071084830421,0.7163928915169577,1,False
118,0.08556044642468037,0.9144395535753191,1,False
119,0.7325517202872938,0.26744827971270546,0,False
120,0.16563158558468583,0.834368414415314,1,True
121,0.7325517202872938,0.26744827971270546,0,True
122,0.7325517202872938,0.26744827971270546,0,True
123,0.03587177019349381,0.9641282298065056,1,True
124,0.1064215603216802,0.8935784396783193,1,True
125,0.7325517202872938,0.26744827971270546,0,False
126,0.3032819779392083,0.6967180220607914,1,False
127,0.7325517202872938,0.26744827971270546,0,False
128,0.7325517202872938,0.26744827971270546,0,False
129,0.7325517202872938,0.26744827971270546,0,False
130,0.7325517202872938,0.26744827971270546,0,True
131,0.18959568119037204,0.810404318809627,1,True
132,0.7325517202872938,0.26744827971270546,0,True
133,0.7325517202872938,0.26744827971270546,0,True
134,0.7325517202872938,0.26744827971270546,0,False
135,0.7325517202872938,0.26744827971270546,0,False
136,0.7325517202872938,0.26744827971270546,0,False
137,0.7325517202872938,0.26744827971270546,0,False
138,0.1064215603216802,0.8935784396783193,1,True
139,0.18959568119037204,0.810404318809627,1,True
140,0.2719463823170529,0.7280536176829466,1,True
141,0.004633996854525906,0.9953660031454744,1,True
142,0.08556044642468037,0.9144395535753191,1,True
143,0.7325517202872938,0.26744827971270546,0,False
144,0.7325517202872938,0.26744827971270546,0,False
145,0.16563158558468583,0.834368414415314,1,False
146,0.2887073129162106,0.7112926870837891,1,False
147,0.7325517202872938,0.26744827971270546,0,False
148,0.7325517202872938,0.26744827971270546,0,True
149,0.7325517202872938,0.26744827971270546,0,True
150,0.08556044642468037,0.9144395535753191,1,True
