,logit_0,logit_1,prediction,target
0,0.5604960708566917,0.4395039291433084,0,True
1,0.3585006776618781,0.6414993223381219,1,True
2,0.5992769913705643,0.4007230086294359,0,True
3,0.5992769913705643,0.4007230086294359,0,True
4,0.8027476260259383,0.19725237397406226,0,False
5,0.6345868344757821,0.3654131655242181,0,False
6,0.6345868344757821,0.3654131655242181,0,False
7,0.5992769913705643,0.4007230086294359,0,False
8,0.5707711599533495,0.42922884004665074,0,True
9,0.5707711599533495,0.42922884004665074,0,True
10,0.09630921592800425,0.9036907840719954,1,True
11,0.6382154655121444,0.36178453448785614,0,True
12,0.6382154655121444,0.36178453448785614,0,False
13,0.5707711599533495,0.42922884004665074,0,False
14,0.8027476260259383,0.19725237397406226,0,False
15,0.6382154655121444,0.36178453448785614,0,False
16,0.8027476260259383,0.19725237397406226,0,True
17,0.8027476260259383,0.19725237397406226,0,True
18,0.5707711599533495,0.42922884004665074,0,True
19,0.05716328706297846,0.9428367129370211,1,True
20,0.6382154655121444,0.36178453448785614,0,False
21,0.8027476260259383,0.19725237397406226,0,False
22,0.6382154655121444,0.36178453448785614,0,False
23,0.8027476260259383,0.19725237397406226,0,False
24,0.5777867024688573,0.4222132975311423,0,True
25,0.4175894211497822,0.5824105788502176,1,True
26,0.5777867024688573,0.4222132975311423,0,True
27,0.8027476260259383,0.19725237397406226,0,True
28,0.8027476260259383,0.19725237397406226,0,False
29,0.8027476260259383,0.19725237397406226,0,False
30,0.5707711599533495,0.42922884004665074,0,False
31,0.8027476260259383,0.19725237397406226,0,False
32,0.2968042609244778,0.7031957390755217,1,True
33,0.5707711599533495,0.42922884004665074,0,True
34,0.6020810690835509,0.39791893091644925,0,True
35,0.8027476260259383,0.19725237397406226,0,True
36,0.603953108304317,0.39604689169568325,0,True
37,0.8027476260259383,0.19725237397406226,0,False
38,0.8027476260259383,0.19725237397406226,0,False
39,0.8027476260259383,0.19725237397406226,0,False
40,0.09060848916172884,0.9093915108382701,1,True
41,0.3138455129583775,0.6861544870416221,1,True
42,0.06754799993945189,0.9324520000605478,1,True
43,0.3138455129583775,0.6861544870416221,1,True
44,0.5777867024688573,0.4222132975311423,0,True
45,0.3138455129583775,0.6861544870416221,1,True
46,0.0930599746434513,0.9069400253565484,1,True
47,0.09060848916172884,0.9093915108382701,1,True
48,0.0840304009721649,0.9159695990278347,1,True
49,0.8027476260259383,0.19725237397406226,0,False
50,0.8027476260259383,0.19725237397406226,0,False
51,0.603953108304317,0.39604689169568325,0,False
52,0.5630592867169733,0.4369407132830268,0,False
53,0.5630592867169733,0.4369407132830268,0,False
54,0.3138455129583775,0.6861544870416221,1,False
55,0.5075092002219662,0.4924907997780338,0,False
56,0.40905461788476205,0.5909453821152378,1,False
57,0.2968042609244778,0.7031957390755217,1,False
58,0.5678143034342984,0.43218569656570177,0,True
59,0.3289736161291295,0.6710263838708701,1,True
60,0.8027476260259383,0.19725237397406226,0,True
61,0.5678143034342984,0.43218569656570177,0,True
62,0.5678143034342984,0.43218569656570177,0,False
63,0.8027476260259383,0.19725237397406226,0,False
64,0.6252095573251035,0.37479044267489675,0,False
65,0.5678143034342984,0.43218569656570177,0,False
66,0.6178522018538439,0.3821477981461564,0,True
67,0.5678143034342984,0.43218569656570177,0,True
68,0.6252095573251035,0.37479044267489675,0,True
69,0.8027476260259383,0.19725237397406226,0,True
70,0.264145888789908,0.7358541112100911,1,True
71,0.6252095573251035,0.37479044267489675,0,False
72,0.6178522018538439,0.3821477981461564,0,False
73,0.6252095573251035,0.37479044267489675,0,False
74,0.6178522018538439,0.3821477981461564,0,False
75,0.6178522018538439,0.3821477981461564,0,False
76,0.5197195649584643,0.4802804350415356,0,True
77,0.29249503869271126,0.7075049613072886,1,True
78,0.08728774493681037,0.9127122550631886,1,True
79,0.5644687045142646,0.43553129548573555,0,True
80,0.8027476260259383,0.19725237397406226,0,False
81,0.6178522018538439,0.3821477981461564,0,False
82,0.3217294619183123,0.6782705380816877,1,False
83,0.8027476260259383,0.19725237397406226,0,False
84,0.5630592867169733,0.4369407132830268,0,True
85,0.5630592867169733,0.4369407132830268,0,True
86,0.3138455129583775,0.6861544870416221,1,True
87,0.5197195649584643,0.4802804350415356,0,True
88,0.3138455129583775,0.6861544870416221,1,True
89,0.5197195649584643,0.4802804350415356,0,False
90,0.40905461788476205,0.5909453821152378,1,False
91,0.40905461788476205,0.5909453821152378,1,False
92,0.5630592867169733,0.4369407132830268,0,False
93,0.5098182097005624,0.4901817902994377,0,False
94,0.8027476260259383,0.19725237397406226,0,True
95,0.8027476260259383,0.19725237397406226,0,True
96,0.05681024681424115,0.9431897531857584,1,True
97,0.3138455129583775,0.6861544870416221,1,True
98,0.8027476260259383,0.19725237397406226,0,False
99,0.5630592867169733,0.4369407132830268,0,False
100,0.3217294619183123,0.6782705380816877,1,False
101,0.5992769913705643,0.4007230086294359,0,False
102,0.3104540386568219,0.6895459613431779,1,True
103,0.4685725377423035,0.5314274622576967,1,True
104,0.5861338054965061,0.41386619450349416,0,True
105,0.3155126606184007,0.684487339381599,1,True
106,0.37110437242421423,0.6288956275757854,1,True
107,0.8027476260259383,0.19725237397406226,0,False
108,0.8027476260259383,0.19725237397406226,0,False
109,0.8027476260259383,0.19725237397406226,0,False
110,0.6272187677574872,0.372781232242513,0,False
111,0.8027476260259383,0.19725237397406226,0,False
112,0.05716328706297846,0.9428367129370211,1,True
113,0.00011993645355740768,0.9998800635464425,1,True
114,0.32509725453641947,0.6749027454635805,1,True
115,0.08259570247049568,0.9174042975295036,1,True
116,0.5707711599533495,0.42922884004665074,0,False
117,0.42184977627459297,0.5781502237254069,1,False
118,0.6382154655121444,0.36178453448785614,0,False
119,0.6382154655121444,0.36178453448785614,0,False
120,0.24393619642368478,0.7560638035763152,1,True
121,0.8027476260259383,0.19725237397406226,0,True
122,0.6382154655121444,0.36178453448785614,0,True
123,0.32509725453641947,0.6749027454635805,1,True
124,0.00011993645355740768,0.9998800635464425,1,True
125,0.6382154655121444,0.36178453448785614,0,False
126,0.5707711599533495,0.42922884004665074,0,False
127,0.8027476260259383,0.19725237397406226,0,False
128,0.5197195649584643,0.4802804350415356,0,False
129,0.6078352007431153,0.39216479925688424,0,False
130,0.8027476260259383,0.19725237397406226,0,True
